ModuleName,Layer,TargetSkill,SecondarySkill,RouteConfidence,RouteReason,PrimaryAliases,ExcludeTerms,RelativeBuildCsPath
VerseCompiler,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,versecompiler|unreal|module|verse,email|translation|copywriting,Runtime\VerseCompiler\VerseCompiler.Build.cs
VirtualFileCache,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,virtualfilecache|unreal|module|virtual,email|translation|copywriting,Runtime\VirtualFileCache\VirtualFileCache.Build.cs
VirtualProduction,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,virtualproduction|unreal|module|virtual,email|translation|copywriting,Runtime\VirtualProduction\VirtualProduction\VirtualProduction.build.cs
Voice,Runtime,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,voice|audio|sound|metasound,email|translation|copywriting,Runtime\Online\Voice\Voice.Build.cs
VorbisAudioDecoder,Runtime,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,vorbisaudiodecoder|audio|sound|metasound,email|translation|copywriting,Runtime\VorbisAudioDecoder\Module\VorbisAudioDecoder.Build.cs
Voronoi,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,voronoi|unreal|module,email|translation|copywriting,Runtime\Experimental\Voronoi\Voronoi.Build.cs
VulkanRHI,Runtime,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,vulkanrhi|render|shader|rhi,email|translation|copywriting,Runtime\VulkanRHI\VulkanRHI.Build.cs
WebBrowser,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,webbrowser|unreal|module|web,email|translation|copywriting,Runtime\WebBrowser\WebBrowser.Build.cs
WebBrowserTexture,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,webbrowsertexture|unreal|module|web,email|translation|copywriting,Runtime\WebBrowserTexture\WebBrowserTexture.Build.cs
WebSockets,Runtime,unreal-serialization-savegames,unreal-cpp-foundations,high,module_override,websockets|network|online|replication,email|translation|copywriting,Runtime\Online\WebSockets\WebSockets.Build.cs
WidgetCarousel,Runtime,unreal-umg-lifecycle,unreal-cpp-foundations,medium,domain_mapping,widgetcarousel|ui|umg|slate,email|translation|copywriting,Runtime\WidgetCarousel\WidgetCarousel.Build.cs
WindowsMMDeviceEnumeration,Runtime,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,windowsmmdeviceenumeration|audio|sound|metasound,email|translation|copywriting,Runtime\AudioDeviceEnumeration\Windows\WindowsMMDeviceEnumeration\WindowsMMDeviceEnumeration.Build.cs
WindowsPlatformFeatures,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,windowsplatformfeatures|unreal|module|windows,email|translation|copywriting,Runtime\Windows\WindowsPlatformFeatures\WindowsPlatformFeatures.Build.cs
XmlParser,Runtime,unreal-module-build,unreal-cpp-foundations,medium,domain_mapping,xmlparser|unreal|module|xml,email|translation|copywriting,Runtime\XmlParser\XmlParser.Build.cs
XMPP,Runtime,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,xmpp|network|online|replication,email|translation|copywriting,Runtime\Online\XMPP\XMPP.Build.cs
AlembicLib,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,alembiclib|asset|cook|package,email|translation|copywriting,ThirdParty\Alembic\AlembicLib.Build.cs
AMD_AGS,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,amd_ags|render|shader|rhi,email|translation|copywriting,ThirdParty\AMD\AMD_AGS\AMD_AGS.Build.cs
Amf,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,amf|render|shader|rhi,email|translation|copywriting,ThirdParty\AMD\Amf\Amf.Build.cs
ArmlibGPUInfo,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,armlibgpuinfo|unreal|module|armlib,email|translation|copywriting,ThirdParty\ARM\ArmlibGPUInfo\ArmlibGPUInfo.Build.cs
Asio,ThirdParty,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,asio|network|online|replication,email|translation|copywriting,ThirdParty\asio\Asio.Build.cs
astcenc,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,astcenc|asset|cook|package,email|translation|copywriting,ThirdParty\astcenc\astcenc.Build.cs
AtomicQueue,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,atomicqueue|unreal|module|atomic,email|translation|copywriting,ThirdParty\AtomicQueue\AtomicQueue.Build.cs
BLAKE3,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,blake3|asset|cook|package,email|translation|copywriting,ThirdParty\BLAKE3\BLAKE3.Build.cs
Blosc,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,blosc|unreal|module,email|translation|copywriting,ThirdParty\Blosc\Blosc.Build.cs
Boost,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,boost|asset|cook|package,email|translation|copywriting,ThirdParty\Boost\Boost.Build.cs
Catch2,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,catch2|unreal|module,email|translation|copywriting,ThirdParty\Catch2\Catch2.build.cs
Catch2Extras,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,catch2extras|unreal|module|catch2,email|translation|copywriting,ThirdParty\Catch2\Catch2Extras.Build.cs
CEF3,ThirdParty,unreal-umg-lifecycle,unreal-cpp-foundations,medium,domain_mapping,cef3|ui|umg|slate,email|translation|copywriting,ThirdParty\CEF3\CEF3.build.cs
ConcurrencyVisualizer,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,concurrencyvisualizer|unreal|module|concurrency,email|translation|copywriting,ThirdParty\ConcurrencyVisualizer\ConcurrencyVisualizer.Build.cs
coremod,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,coremod|unreal|module,email|translation|copywriting,ThirdParty\coremod\coremod.Build.cs
CUDAHeader,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,cudaheader|render|shader|rhi,email|translation|copywriting,ThirdParty\NVIDIA\CUDA\CUDAHeader.Build.cs
DirectML,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,directml|render|shader|rhi,email|translation|copywriting,ThirdParty\DirectML\DirectML.Build.cs
DirectShow,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,directshow|unreal|module|direct,email|translation|copywriting,ThirdParty\DirectShow\DirectShow.Build.cs
DirectSound,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,directsound|audio|sound|metasound,email|translation|copywriting,ThirdParty\Windows\DirectSound\DirectSound.Build.cs
DirectX,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,directx|render|shader|rhi,email|translation|copywriting,ThirdParty\Windows\DirectX\DirectX.Build.cs
DNxHR,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,dnxhr|media|movie|video,email|translation|copywriting,ThirdParty\AvidDNxHD\DNxHR\DNxHR.Build.cs
DNxMXF,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,dnxmxf|media|movie|video,email|translation|copywriting,ThirdParty\AvidDNxHD\DNxMXF\DNxMXF.Build.cs
DNxUncompressed,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,dnxuncompressed|media|movie|video,email|translation|copywriting,ThirdParty\AvidDNxHD\DNxUncompressed\DNxUncompressed.Build.cs
dr_libs,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,dr_libs|asset|cook|package,email|translation|copywriting,ThirdParty\dr_libs\dr_libs.Build.cs
DX11,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,dx11|render|shader|rhi,email|translation|copywriting,ThirdParty\Windows\DX11\DX11.Build.cs
DX11Audio,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,dx11audio|render|shader|rhi,email|translation|copywriting,ThirdParty\Windows\DX11\DX11Audio.Build.cs
DX12,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,dx12|render|shader|rhi,email|translation|copywriting,ThirdParty\Windows\DX12\DX12.Build.cs
DX9,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,dx9|render|shader|rhi,email|translation|copywriting,ThirdParty\Windows\DX9\DX9.Build.cs
Eigen,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,eigen|asset|cook|package,email|translation|copywriting,ThirdParty\Eigen\Eigen.Build.cs
Embree,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,embree|render|shader|rhi,email|translation|copywriting,ThirdParty\Intel\Embree\Embree.Build.cs
EOSSDK,ThirdParty,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,eossdk|network|online|replication,email|translation|copywriting,ThirdParty\EOSSDK\EOSSDK.Build.cs
etc2comp,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,etc2comp|asset|cook|package,email|translation|copywriting,ThirdParty\etc2comp\etc2comp.Build.cs
Expat,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,expat|asset|cook|package,email|translation|copywriting,ThirdParty\Expat\Expat.Build.cs
Facebook,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,facebook|unreal|module,email|translation|copywriting,ThirdParty\Facebook\Facebook.Build.cs
FBX,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,fbx|asset|cook|package,email|translation|copywriting,ThirdParty\FBX\FBX.Build.cs
ForsythTriOptimizer,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,forsythtrioptimizer|unreal|module|forsyth,email|translation|copywriting,ThirdParty\ForsythTriOO\ForsythTriOptimizer.Build.cs
FreeImage,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,freeimage|unreal|module|free,email|translation|copywriting,ThirdParty\FreeImage\FreeImage.Build.cs
FreeType2,ThirdParty,unreal-umg-lifecycle,unreal-cpp-foundations,medium,domain_mapping,freetype2|ui|umg|slate,email|translation|copywriting,ThirdParty\FreeType2\FreeType2.Build.cs
GeForceNOW,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,geforcenow|unreal|module|force,email|translation|copywriting,ThirdParty\NVIDIA\GeForceNOW\GeForceNOW.Build.cs
GoogleARCoreSDK,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,googlearcoresdk|xr|vr|ar,email|translation|copywriting,ThirdParty\GoogleARCore\GoogleARCoreSDK.build.cs
GoogleGameSDK,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,googlegamesdk|unreal|module|google,email|translation|copywriting,ThirdParty\GoogleGameSDK\GoogleGameSDK.Build.cs
GoogleOboe,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,googleoboe|unreal|module|google,email|translation|copywriting,ThirdParty\GoogleOboe\GoogleOboe.Build.cs
GoogleTest,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,googletest|unreal|module|google,email|translation|copywriting,ThirdParty\GoogleTest\GoogleTest.Build.cs
GPUDirect,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,gpudirect|unreal|module,email|translation|copywriting,ThirdParty\NVIDIA\GPUDirect\GPUDirect.Build.cs
GuidelinesSupportLibrary,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,guidelinessupportlibrary|unreal|module|guidelines,email|translation|copywriting,ThirdParty\GuidelinesSupportLibrary\GuidelinesSupportLibrary.Build.cs
HAPLib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,haplib|unreal|module,email|translation|copywriting,ThirdParty\HAPMedia\HAPLib\HAPLib.Build.cs
HarfBuzz,ThirdParty,unreal-umg-lifecycle,unreal-cpp-foundations,medium,domain_mapping,harfbuzz|ui|umg|slate,email|translation|copywriting,ThirdParty\HarfBuzz\HarfBuzz.Build.cs
heapprofd,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,heapprofd|unreal|module,email|translation|copywriting,ThirdParty\heapprofd\heapprofd.Build.cs
HLSLCC,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,hlslcc|unreal|module,email|translation|copywriting,ThirdParty\hlslcc\HLSLCC.Build.cs
ICU,ThirdParty,unreal-umg-lifecycle,unreal-cpp-foundations,medium,domain_mapping,icu|ui|umg|slate,email|translation|copywriting,ThirdParty\ICU\ICU.Build.cs
Imath,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,imath|unreal|module,email|translation|copywriting,ThirdParty\Imath\Imath.Build.cs
IntelExtensionsFramework,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,intelextensionsframework|unreal|module|intel,email|translation|copywriting,ThirdParty\Intel\ExtensionsFramework\IntelExtensionsFramework.Build.cs
IntelISPC,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,intelispc|asset|cook|package,email|translation|copywriting,ThirdParty\Intel\ISPC\IntelISPC.Build.cs
IntelISPCTexComp,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,intelispctexcomp|unreal|module|intel,email|translation|copywriting,ThirdParty\Intel\ISPCTexComp\IntelISPCTexComp.Build.cs
IntelOIDN,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,inteloidn|unreal|module|intel,email|translation|copywriting,ThirdParty\Intel\OIDN\IntelOIDN.Build.cs
IntelTBB,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,inteltbb|unreal|module|intel,email|translation|copywriting,ThirdParty\Intel\TBB\IntelTBB.Build.cs
IntelVTune,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,intelvtune|unreal|module|intel,email|translation|copywriting,ThirdParty\Intel\VTune\IntelVTune.Build.cs
jemalloc,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,jemalloc|unreal|module,email|translation|copywriting,ThirdParty\jemalloc\jemalloc.Build.cs
Kiss_FFT,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,kiss_fft|unreal|module|kiss,email|translation|copywriting,ThirdParty\Kiss_FFT\Kiss_FFT.Build.cs
libav,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libav|unreal|module,email|translation|copywriting,ThirdParty\libav\libav.Build.cs
libcurl,ThirdParty,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,libcurl|network|online|replication,email|translation|copywriting,ThirdParty\libcurl\libcurl.Build.cs
libFLAC,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libflac|unreal|module|lib,email|translation|copywriting,ThirdParty\libFLAC\libFLAC.build.cs
libGPUCounters,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libgpucounters|unreal|module|lib,email|translation|copywriting,ThirdParty\libGPUCounters\libGPUCounters.Build.cs
LibJpegTurbo,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libjpegturbo|unreal|module|turbo,email|translation|copywriting,ThirdParty\libjpeg-turbo\LibJpegTurbo.Build.cs
libOpus,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,libopus|audio|sound|metasound,email|translation|copywriting,ThirdParty\libOpus\libOpus.build.cs
libpas,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libpas|unreal|module,email|translation|copywriting,ThirdParty\libpas\src\libpas\libpas.Build.cs
LibPhonon,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libphonon|unreal|module|lib,email|translation|copywriting,ThirdParty\libPhonon\LibPhonon.Build.cs
libstrophe,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libstrophe|unreal|module,email|translation|copywriting,ThirdParty\libstrophe\libstrophe.Build.cs
LibTiff,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libtiff|unreal|module|lib,email|translation|copywriting,ThirdParty\LibTiff\LibTiff.Build.cs
libvpx,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libvpx|unreal|module,email|translation|copywriting,ThirdParty\libvpx\libvpx.build.cs
libWebSockets,ThirdParty,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,libwebsockets|network|online|replication,email|translation|copywriting,ThirdParty\libWebSockets\libWebSockets.Build.cs
libzip,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,libzip|unreal|module,email|translation|copywriting,ThirdParty\libzip\libzip.Build.cs
MaterialX,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,materialx|unreal|module|material,email|translation|copywriting,ThirdParty\MaterialX\MaterialX.Build.cs
MetalCPP,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,metalcpp|unreal|module|metal,email|translation|copywriting,ThirdParty\MetalCPP\MetalCPP.Build.cs
MetalShaderConverter,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,metalshaderconverter|unreal|module|metal,email|translation|copywriting,ThirdParty\Apple\MetalShaderConverter\MetalShaderConverter.build.cs
metis,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,metis|unreal|module,email|translation|copywriting,ThirdParty\metis\metis.Build.cs
MikkTSpace,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,mikktspace|unreal|module|mikk,email|translation|copywriting,ThirdParty\MikkTSpace\MikkTSpace.build.cs
mimalloc,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,mimalloc|unreal|module,email|translation|copywriting,ThirdParty\mimalloc\mimalloc.Build.cs
MsQuic,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,msquic|unreal|module|quic,email|translation|copywriting,ThirdParty\MsQuic\MsQuic.Build.cs
nanoflann,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nanoflann|unreal|module,email|translation|copywriting,ThirdParty\nanoflann\nanoflann.Build.cs
nanosvg,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nanosvg|unreal|module,email|translation|copywriting,ThirdParty\nanosvg\nanosvg.Build.cs
nghttp2,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nghttp2|unreal|module,email|translation|copywriting,ThirdParty\nghttp2\nghttp2.Build.cs
NVaftermath,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvaftermath|unreal|module,email|translation|copywriting,ThirdParty\NVIDIA\NVaftermath\NVaftermath.Build.cs
NVAPI,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,nvapi|render|shader|rhi,email|translation|copywriting,ThirdParty\NVIDIA\nvapi\NVAPI.Build.cs
nvDecode,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvdecode|unreal|module|decode,email|translation|copywriting,ThirdParty\NVIDIA\nvDecode\nvDecode.Build.cs
nvEncode,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvencode|unreal|module|encode,email|translation|copywriting,ThirdParty\NVIDIA\nvEncode\nvEncode.Build.cs
NVML,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvml|unreal|module,email|translation|copywriting,ThirdParty\NVIDIA\NVML\NVML.build.cs
nvTessLib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvtesslib|unreal|module|tess,email|translation|copywriting,ThirdParty\nvtesslib\nvTessLib.Build.cs
nvTextureTools,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvtexturetools|unreal|module|texture,email|translation|copywriting,ThirdParty\nvTextureTools\nvTextureTools.Build.cs
nvTriStrip,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,nvtristrip|unreal|module|tri,email|translation|copywriting,ThirdParty\nvTriStrip\nvTriStrip.Build.cs
OculusOpenXRLoader,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,oculusopenxrloader|xr|vr|ar,email|translation|copywriting,ThirdParty\Oculus\OculusOpenXRLoader\OculusOpenXRLoader.build.cs
OpenColorIOLib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,opencoloriolib|unreal|module|open,email|translation|copywriting,ThirdParty\OpenColorIO\OpenColorIOLib.Build.cs
OpenGL,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,opengl|render|shader|rhi,email|translation|copywriting,ThirdParty\OpenGL\OpenGL.Build.cs
OpenSSL,ThirdParty,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,openssl|network|online|replication,email|translation|copywriting,ThirdParty\OpenSSL\OpenSSL.Build.cs
OpenSubdiv,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,opensubdiv|unreal|module|open,email|translation|copywriting,ThirdParty\OpenSubdiv\OpenSubdiv.Build.cs
OpenVDB,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,openvdb|unreal|module|open,email|translation|copywriting,ThirdParty\OpenVDB\OpenVDB.Build.cs
OpenXR,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,openxr|xr|vr|ar,email|translation|copywriting,ThirdParty\OpenXR\OpenXR.Build.cs
Perforce,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,perforce|unreal|module,email|translation|copywriting,ThirdParty\Perforce\Perforce.Build.cs
PLCrashReporter,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,plcrashreporter|unreal|module|plcrash,email|translation|copywriting,ThirdParty\PLCrashReporter\PLCrashReporter.Build.cs
portmidi,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,portmidi|unreal|module,email|translation|copywriting,ThirdParty\portmidi\portmidi.Build.cs
ProResLib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,proreslib|unreal|module|pro,email|translation|copywriting,ThirdParty\Apple\ProResLib\ProResLib.Build.cs
Protobuf,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,protobuf|asset|cook|package,email|translation|copywriting,ThirdParty\Protobuf\Protobuf.Build.cs
pugixml,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,pugixml|unreal|module,email|translation|copywriting,ThirdParty\pugixml\pugixml.Build.cs
Python3,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,python3|unreal|module,email|translation|copywriting,ThirdParty\Python3\Python3.Build.cs
RapidJSON,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,rapidjson|unreal|module|rapid,email|translation|copywriting,ThirdParty\RapidJSON\RapidJSON.Build.cs
RenderDoc,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,renderdoc|unreal|module|render,email|translation|copywriting,ThirdParty\RenderDoc\RenderDoc.Build.cs
RivermaxLib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,rivermaxlib|unreal|module|rivermax,email|translation|copywriting,ThirdParty\NVIDIA\Rivermax\RivermaxLib.build.cs
rpclib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,rpclib|unreal|module,email|translation|copywriting,ThirdParty\rpclib\rpclib.Build.cs
SDL2,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,sdl2|unreal|module,email|translation|copywriting,ThirdParty\SDL2\SDL2.Build.cs
ShaderConductor,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,shaderconductor|unreal|module|shader,email|translation|copywriting,ThirdParty\ShaderConductor\ShaderConductor.Build.cs
simde,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,simde|unreal|module,email|translation|copywriting,ThirdParty\simde\simde.Build.cs
SnappyLib,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,snappylib|unreal|module|snappy,email|translation|copywriting,ThirdParty\HAPMedia\SnappyLib\SnappyLib.Build.cs
SoundTouchZ,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,soundtouchz|unreal|module|sound,email|translation|copywriting,ThirdParty\SoundTouchZ\SoundTouchZ.Build.cs
SpeedTree,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,speedtree|unreal|module|speed,email|translation|copywriting,ThirdParty\SpeedTree\SpeedTree.Build.cs
SPIRVReflect,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,spirvreflect|render|shader|rhi,email|translation|copywriting,ThirdParty\SPIRV-Reflect\SPIRVReflect.Build.cs
stb_image_resize2,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,stb_image_resize2|unreal|module|stb,email|translation|copywriting,ThirdParty\stb_image_resize\stb_image_resize2.Build.cs
Steamworks,ThirdParty,unreal-serialization-savegames,unreal-cpp-foundations,medium,domain_mapping,steamworks|network|online|replication,email|translation|copywriting,ThirdParty\Steamworks\Steamworks.build.cs
SuperLuminal,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,superluminal|unreal|module|super,email|translation|copywriting,ThirdParty\SuperLuminal\SuperLuminal.Build.cs
Swift,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,swift|unreal|module,email|translation|copywriting,ThirdParty\Apple\Swift\Swift.Build.cs
TinyXML2,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,tinyxml2|unreal|module|tiny,email|translation|copywriting,ThirdParty\TinyXML2\TinyXML2.Build.cs
UElibJPG,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,uelibjpg|unreal|module|jpg,email|translation|copywriting,ThirdParty\libJPG\UElibJPG.Build.cs
UElibPNG,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,uelibpng|unreal|module|png,email|translation|copywriting,ThirdParty\libPNG\UElibPNG.Build.cs
UElibSampleRate,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,uelibsamplerate|unreal|module|sample,email|translation|copywriting,ThirdParty\libSampleRate\UElibSampleRate.Build.cs
UEOgg,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,ueogg|audio|sound|metasound,email|translation|copywriting,ThirdParty\Ogg\UEOgg.Build.cs
UEOpenExr,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,ueopenexr|asset|cook|package,email|translation|copywriting,ThirdParty\openexr\UEOpenExr.Build.cs
VHACD,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,vhacd|unreal|module,email|translation|copywriting,ThirdParty\VHACD\VHACD.Build.cs
VisualStudioDTE,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,visualstudiodte|unreal|module|visual,email|translation|copywriting,ThirdParty\Windows\VisualStudioDTE\VisualStudioDTE.Build.cs
Vorbis,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,vorbis|audio|sound|metasound,email|translation|copywriting,ThirdParty\Vorbis\Vorbis.Build.cs
VorbisFile,ThirdParty,unreal-cpp-foundations,unreal-module-build,medium,domain_mapping,vorbisfile|audio|sound|metasound,email|translation|copywriting,ThirdParty\Vorbis\VorbisFile.Build.cs
VSPerfExternalProfiler,ThirdParty,unreal-module-build,unreal-cpp-foundations,low,domain_mapping,vsperfexternalprofiler|unreal|module|vsperf,email|translation|copywriting,ThirdParty\VSPerfExternalProfiler\VSPerfExternalProfiler.Build.cs
Vulkan,ThirdParty,unreal-testing-debugging,unreal-module-build,medium,domain_mapping,vulkan|render|shader|rhi,email|translation|copywriting,ThirdParty\Vulkan\Vulkan.Build.cs
